Id,Team,Match,Time,RecordType,Mode,Leave,AcqLoc,AcqCenter,AcqDis,AcqDrp,DelOrig,DelDest,DelMiss,DriveSta,RobotSta,HPAmp,StageStat,StageAtt,StageLoc,Harmony,Spotlit,ClimbT,OZTime,NZTime,AZTime,Defense,Avoidance,Strategy,Mics,ScouterName,ScouterError,match_event,teammat,TimeCenter
481,frc5951,62,2024-02-27 19:56:30.440,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
482,frc9740,62,2024-02-27 19:56:30.623,Activities,Teleop,0,Pre,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,9740.62,0
483,frc1690,62,2024-02-27 19:56:35.023,Activities,Teleop,0,Neutral,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,101000,-,1690.62,0
484,frc1577,62,2024-02-27 19:56:37.217,Activities,Auto,0,Z,0,0,0,Neut,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
485,frc4320,62,2024-02-27 19:56:37.590,Activities,Teleop,0,Neutral,0,0,0,AllyW,Spkr,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4320.62,0
486,frc3065,62,2024-02-27 19:56:37.913,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
487,frc1690,62,2024-02-27 19:56:39.680,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,101000,-,1690.62,0
488,frc5951,62,2024-02-27 19:56:40.250,Activities,Teleop,0,Neutral,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
489,frc1577,62,2024-02-27 19:56:42.397,Activities,Auto,0,Neutral,0,0,0,Neut,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
490,frc4320,62,2024-02-27 19:56:43.213,Activities,Teleop,0,AllyWing,0,0,0,Neut,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4320.62,0
491,frc3065,62,2024-02-27 19:56:46.100,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,Fumbled,3065.62,0
492,frc1690,62,2024-02-27 19:56:46.907,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,101000,-,1690.62,0
493,frc3065,62,2024-02-27 19:56:56.950,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
494,frc1577,62,2024-02-27 19:56:57.953,Activities,Auto,0,OppWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
495,frc4320,62,2024-02-27 19:56:58.703,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4320.62,0
496,frc1690,62,2024-02-27 19:57:00.637,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,201000,-,1690.62,0
497,frc1577,62,2024-02-27 19:57:07.547,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,1,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
498,frc5951,62,2024-02-27 19:57:07.997,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
499,frc1690,62,2024-02-27 19:57:08.447,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,201000,-,1690.62,0
500,frc4320,62,2024-02-27 19:57:09.373,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4320.62,0
501,frc3065,62,2024-02-27 19:57:15.770,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
502,frc1577,62,2024-02-27 19:57:17.700,Activities,Auto,0,OppWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
503,frc1577,62,2024-02-27 19:57:34.107,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
504,frc1690,62,2024-02-27 19:57:36.800,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,501000,-,1690.62,0
505,frc3065,62,2024-02-27 19:57:37.573,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
506,frc5951,62,2024-02-27 19:57:38.187,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
507,frc1577,62,2024-02-27 19:57:47.057,Activities,Auto,0,OppWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
508,frc5951,62,2024-02-27 19:57:53.840,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
509,frc1577,62,2024-02-27 19:57:55.170,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
510,frc3065,62,2024-02-27 19:58:00.810,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,1,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
511,frc5951,62,2024-02-27 19:58:08.053,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
512,frc1577,62,2024-02-27 19:58:09.707,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
513,frc5951,62,2024-02-27 19:58:14.867,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
514,frc3065,62,2024-02-27 19:58:20.750,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
515,frc1577,62,2024-02-27 19:58:22.963,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
516,frc1577,62,2024-02-27 19:58:09.507,StartMatch,Auto,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
517,frc1577,62,2024-02-27 19:58:27.507,EndAuto,Auto,0,-,0,0,0,-,-,0,red1,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,1577.62,0
518,frc5951,62,2024-02-27 19:58:28.123,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
519,frc1690,62,2024-02-27 20:00:02.540,EndMatch,Showtime,1,AllyWing,0,0,0,-,-,0,red0,OppS,N,On,1,L,0,0,0.7662631999999999,33.6636302,24.291988099999998,65.2670256,3,0,Celebity,9,Nicky,801000,-,1690.62,0
520,frc1577,62,2024-02-27 20:00:02.557,EndMatch,Showtime,0,-,0,0,0,-,-,0,red1,SubW,N,On,1,R,1,0,10.691533,0.0,0.0,12.1557608,1,1,Shooter,9,Savannah,10000000,-,1577.62,0
521,frc4320,62,2024-02-27 20:00:02.573,EndMatch,Showtime,0,-,0,0,0,-,-,0,red2,Amp,Y,On,1,R,1,0,10.826005499999999,4.3862597,14.866977599999998,104.11775589999999,1,1,Celebity,0,Gabriel,0,-,4320.62,0
522,frc5951,62,2024-02-27 20:00:02.587,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue0,SubW,N,Park,-1,A,9,9,0.0,38.283389,25.9499392,66.6828194,0,1,Hybrid,9,Jialing,0,-,5951.62,0
523,frc9740,62,2024-02-27 20:00:02.587,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue1,OppS,N,Park,0,A,9,9,0.0,14.032466099999999,16.1044144,103.2913052,1,0,Defense,9,Eric,0,-,9740.62,0
524,frc3065,62,2024-02-27 20:00:02.603,EndMatch,Showtime,1,AllyWing,0,0,0,-,-,0,blue2,Podm,Y,Park,0,A,9,9,0.0,43.228973599999996,27.4186329,66.42786319999999,0,0,Hybrid,1,Milo,0,-,3065.62,0
525,frc1690,1,2024-02-27 20:03:18.220,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1690.01,0
526,frc4319,1,2024-02-27 20:03:19.550,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,1,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,4319.01,0
527,frc4320,1,2024-02-27 20:03:19.857,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,4320.01,0
528,frc1690,1,2024-02-27 20:03:20.187,Activities,Auto,0,Z,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
529,frc1690,1,2024-02-27 20:03:21.320,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
530,frc5990,1,2024-02-27 20:03:23.080,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,5990.01,0
531,frc1690,1,2024-02-27 20:03:24.137,Activities,Auto,0,Neutral,0,0,0,Neut,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
532,frc1690,1,2024-02-27 20:03:27.880,Activities,Auto,0,Neutral,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
533,frc4319,1,2024-02-27 20:03:13.247,StartMatch,Auto,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,4319.01,0
534,frc4319,1,2024-02-27 20:03:31.247,EndAuto,Auto,0,-,0,0,0,-,-,0,blue0,Podm,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,4319.01,0
535,frc1690,1,2024-02-27 20:03:32.440,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
536,frc1690,1,2024-02-27 20:03:15.210,StartMatch,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
537,frc1690,1,2024-02-27 20:03:33.210,EndAuto,Auto,1,-,0,0,0,-,-,0,blue1,Podm,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
538,frc9303,1,2024-02-27 20:03:19.153,StartMatch,Auto,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,9303.01,0
539,frc9303,1,2024-02-27 20:03:37.153,EndAuto,Auto,0,-,0,0,0,-,-,0,blue2,Amp,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,9303.01,0
540,frc5990,1,2024-02-27 20:03:23.337,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,5990.01,0
541,frc5990,1,2024-02-27 20:03:41.337,EndAuto,Auto,0,-,0,0,0,-,-,0,red2,Amp,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,5990.01,0
542,frc4320,1,2024-02-27 20:03:27.233,StartMatch,Auto,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,4320.01,0
543,frc4320,1,2024-02-27 20:03:45.233,EndAuto,Auto,0,-,0,0,0,-,-,0,red1,Podm,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,4320.01,0
544,frc1690,1,2024-02-27 20:03:45.743,Activities,Teleop,0,Neutral,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
545,frc4338,1,2024-02-27 20:03:33.527,StartMatch,Auto,0,-,0,0,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,4338.01,0
546,frc4338,1,2024-02-27 20:03:51.527,EndAuto,Auto,1,-,0,0,0,-,-,0,red0,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,4338.01,0
547,frc4320,1,2024-02-27 20:03:51.643,Activities,Teleop,0,Z,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,4320.01,0
548,frc1690,1,2024-02-27 20:03:51.773,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
549,frc1690,1,2024-02-27 20:04:06.480,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
550,frc1690,1,2024-02-27 20:04:11.827,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
551,frc1690,1,2024-02-27 20:04:16.290,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1690.01,0
552,frc4320,1,2024-02-27 20:04:19.603,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,4320.01,0
553,frc5990,1,2024-02-27 20:04:34.123,Activities,Teleop,0,Z,0,0,0,AllyW,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,10000000,-,5990.01,0
554,frc4320,1,2024-02-27 20:04:39.387,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,4320.01,0
555,frc1690,1,2024-02-27 20:04:41.417,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10200000,-,1690.01,0
556,frc1690,1,2024-02-27 20:04:54.453,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10200000,-,1690.01,0
557,frc4320,1,2024-02-27 20:04:56.297,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,4320.01,0
558,frc1690,1,2024-02-27 20:04:58.687,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10200000,-,1690.01,0
559,frc1690,1,2024-02-27 20:05:04.350,Activities,Teleop,0,Z,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,20200000,-,1690.01,0
560,frc1690,1,2024-02-27 20:05:07.813,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,20200000,-,1690.01,0
561,frc4320,1,2024-02-27 20:05:10.227,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,4320.01,0
562,frc9303,1,2024-02-27 20:05:13.290,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,10000000,Fumbled,9303.01,0
563,frc1690,1,2024-02-27 20:05:16.567,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,20200000,-,1690.01,0
564,frc1690,1,2024-02-27 20:05:27.410,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,20200000,-,1690.01,0
565,frc4338,1,2024-02-27 20:07:15.070,EndMatch,Showtime,1,AllyWing,0,0,0,-,-,0,red0,SubW,N,On,1,R,0,0,0.1980382,0.0,19.1098809,91.0405206,0,0,Mover,9,Nicky,0,-,4338.01,0
566,frc4320,1,2024-02-27 20:07:15.087,EndMatch,Showtime,0,-,0,0,0,-,-,0,red1,Podm,N,Park,-1,A,9,9,5.0046737,1.7643782,21.148475299999998,96.6020319,0,1,Shooter,9,Savannah,10000000,-,4320.01,0
567,frc5990,1,2024-02-27 20:07:15.100,EndMatch,Showtime,0,OppWing,0,0,0,-,-,0,red2,Amp,Y,Else,0,A,9,9,0.0,46.519694099999995,4.9527619,80.67708569999999,0,0,Shooter,0,Gabriel,10000000,-,5990.01,0
568,frc4319,1,2024-02-27 20:07:15.117,EndMatch,Showtime,0,-,0,0,0,-,-,0,blue0,Podm,N,Park,0,A,9,9,0.0,0.0,35.1882843,103.37562469999999,2,0,,9,Jialing,0,-,4319.01,0
569,frc1690,1,2024-02-27 20:07:15.117,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue1,Podm,N,On,1,L,0,0,10.3789114,27.1044627,28.5036331,63.7193519,0,1,Hybrid,9,Eric,20200000,-,1690.01,0
570,frc9303,1,2024-02-27 20:07:15.133,EndMatch,Showtime,0,OppWing,0,0,0,-,-,0,blue2,Amp,Y,Else,0,A,9,9,0.0,56.912434299999994,19.856845999999997,58.5984327,0,0,,0,Milo,0,-,9303.01,0
571,frc6740,2,2024-02-27 20:09:19.673,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,6740.02,0
572,frc1576,2,2024-02-27 20:09:20.370,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1576.02,0
573,frc1577,2,2024-02-27 20:09:20.623,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,1577.02,0
574,frc7177,2,2024-02-27 20:09:21.523,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7177.02,0
575,frc6740,2,2024-02-27 20:09:24.340,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,6740.02,0
576,frc3211,2,2024-02-27 20:09:15.377,StartMatch,Auto,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3211.02,0
577,frc3211,2,2024-02-27 20:09:33.377,EndAuto,Auto,0,-,0,0,0,-,-,0,blue0,Podm,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3211.02,0
578,frc1576,2,2024-02-27 20:09:15.823,StartMatch,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1576.02,0
579,frc1576,2,2024-02-27 20:09:33.823,EndAuto,Auto,0,-,0,0,0,-,-,0,blue1,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1576.02,0
580,frc7177,2,2024-02-27 20:09:16.330,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7177.02,0
581,frc7177,2,2024-02-27 20:09:34.330,EndAuto,Auto,1,-,0,0,0,-,-,0,red2,Podm,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7177.02,0
582,frc6230,2,2024-02-27 20:09:17.513,StartMatch,Auto,0,-,0,0,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,6230.02,0
583,frc6230,2,2024-02-27 20:09:35.513,EndAuto,Auto,0,-,0,0,0,-,-,0,red0,Amp,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,6230.02,0
584,frc1577,2,2024-02-27 20:09:18.330,StartMatch,Auto,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,1577.02,0
585,frc1577,2,2024-02-27 20:09:36.330,EndAuto,Auto,1,-,0,0,0,-,-,0,blue2,Amp,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,1577.02,0
586,frc6740,2,2024-02-27 20:09:22.690,StartMatch,Auto,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,6740.02,0
587,frc6740,2,2024-02-27 20:09:40.690,EndAuto,Auto,0,-,0,0,0,-,-,0,red1,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,6740.02,0
588,frc6740,2,2024-02-27 20:09:47.917,Activities,Teleop,0,Z,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,6740.02,0
589,frc1577,2,2024-02-27 20:09:48.983,Activities,Teleop,0,Neutral,0,0,0,AllyW,Amp,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,1577.02,0
590,frc6740,2,2024-02-27 20:09:54.720,Activities,Teleop,0,Z,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,20000000,-,6740.02,0
591,frc1576,2,2024-02-27 20:09:57.423,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,20000000,Fumbled,1576.02,0
592,frc1577,2,2024-02-27 20:09:58.873,Activities,Teleop,0,Neutral,0,0,0,AllyW,Amp,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,1577.02,0
593,frc6740,2,2024-02-27 20:10:02.057,Activities,Teleop,0,Z,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,30000000,-,6740.02,0
594,frc3211,2,2024-02-27 20:10:02.937,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,30000000,BrokeDown,3211.02,0
595,frc1577,2,2024-02-27 20:10:06.107,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,30000000,JammedPiece,1577.02,0
596,frc6740,2,2024-02-27 20:10:09.200,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,30000000,-,6740.02,0
597,frc6740,2,2024-02-27 20:10:13.787,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,30000000,-,6740.02,0
598,frc1577,2,2024-02-27 20:10:15.110,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,30000000,Fumbled,1577.02,0
599,frc6230,2,2024-02-27 20:10:15.360,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,100000,-,6230.02,0
600,frc1576,2,2024-02-27 20:10:18.253,Activities,Teleop,0,Source,0,0,1,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1576.02,0
